pickup_datetime,dropoff_datetime,pickup_region,dropoff_region,fare_amount,trip_distance
2024-06-08 16:39:34,2024-06-08 16:54:34,朝阳区,西城区,17.3,3.1
2024-06-28 11:18:08,2024-06-28 11:59:08,海淀区,石景山区,35.9,11.7
2024-06-18 10:17:58,2024-06-18 10:43:58,海淀区,石景山区,31.9,10.4
2024-06-27 19:02:52,2024-06-27 19:19:52,西城区,顺义区,38.5,13.6
2024-06-30 09:20:10,2024-06-30 09:53:10,丰台区,昌平区,31.6,10.5
2024-06-04 18:16:31,2024-06-04 18:29:31,海淀区,房山区,26.7,7.1
2024-06-01 23:29:59,2024-06-02 00:24:59,丰台区,房山区,40.4,14.5
2024-06-17 17:19:14,2024-06-17 17:39:14,朝阳区,顺义区,37.7,13.2
2024-06-14 17:56:42,2024-06-14 18:01:42,朝阳区,石景山区,14.5,2.6
2024-06-28 21:13:07,2024-06-28 21:33:07,门头沟区,昌平区,28.7,8.5
2024-06-06 13:36:38,2024-06-06 13:39:38,东城区,房山区,16.3,1.0
2024-06-22 05:14:27,2024-06-22 05:17:27,东城区,海淀区,13.3,1.1
2024-06-26 09:48:17,2024-06-26 10:10:17,西城区,朝阳区,29.0,8.8
2024-06-24 13:49:38,2024-06-24 14:11:38,丰台区,西城区,27.5,7.5
2024-06-27 23:59:12,2024-06-28 00:29:12,朝阳区,朝阳区,33.5,11.3
2024-06-17 18:29:13,2024-06-17 18:54:13,海淀区,朝阳区,29.9,10.1
2024-06-24 17:36:23,2024-06-24 17:44:23,西城区,门头沟区,14.3,3.2
2024-06-08 08:45:08,2024-06-08 09:10:08,朝阳区,西城区,26.3,7.6
2024-06-18 13:58:25,2024-06-18 14:08:25,通州区,顺义区,22.6,5.7
2024-06-04 08:51:15,2024-06-04 09:57:15,丰台区,大兴区,51.3,18.4
2024-06-17 11:37:33,2024-06-17 11:58:33,朝阳区,昌平区,41.2,13.7
2024-06-20 16:26:17,2024-06-20 16:49:17,东城区,大兴区,34.7,11.1
2024-06-29 06:59:38,2024-06-29 07:32:38,东城区,丰台区,41.4,13.6
2024-06-21 18:20:23,2024-06-21 18:44:23,海淀区,昌平区,44.1,15.7
2024-06-10 13:41:19,2024-06-10 14:24:19,东城区,石景山区,38.6,12.7
2024-06-25 23:13:17,2024-06-25 23:21:17,房山区,东城区,22.7,6.5
2024-06-01 12:48:33,2024-06-01 12:58:33,丰台区,门头沟区,24.3,7.1
2024-06-04 17:31:54,2024-06-04 17:55:54,海淀区,大兴区,35.0,12.5
2024-06-30 10:06:41,2024-06-30 10:19:41,朝阳区,朝阳区,30.6,8.5
2024-06-19 23:01:49,2024-06-19 23:51:49,海淀区,丰台区,46.4,16.9
2024-06-18 08:21:52,2024-06-18 08:28:52,通州区,东城区,16.1,3.7
2024-06-22 12:22:56,2024-06-22 12:26:56,西城区,丰台区,13.3,1.0
2024-06-27 09:18:03,2024-06-27 09:42:03,东城区,东城区,35.6,11.0
2024-06-22 19:50:04,2024-06-22 19:58:04,朝阳区,石景山区,14.5,2.5
2024-06-17 13:05:01,2024-06-17 13:55:01,朝阳区,昌平区,29.6,8.4
2024-06-04 00:38:48,2024-06-04 00:57:48,朝阳区,海淀区,32.7,10.4
2024-06-21 18:38:54,2024-06-21 18:46:54,通州区,房山区,18.9,4.8
2024-06-27 11:51:44,2024-06-27 11:59:44,西城区,顺义区,20.3,4.8
2024-06-06 12:01:41,2024-06-06 12:59:41,大兴区,顺义区,51.9,18.8
2024-06-15 10:31:39,2024-06-15 10:53:39,丰台区,丰台区,37.9,12.7
2024-06-08 09:42:50,2024-06-08 09:47:50,石景山区,石景山区,17.6,3.7
2024-06-25 11:42:22,2024-06-25 11:57:22,昌平区,通州区,35.4,11.0
2024-06-12 23:27:32,2024-06-13 00:20:32,朝阳区,丰台区,37.5,13.2
2024-06-25 14:11:41,2024-06-25 14:29:41,海淀区,通州区,29.3,8.4
2024-06-13 12:00:49,2024-06-13 12:03:49,昌平区,西城区,14.2,1.2
2024-06-26 21:39:35,2024-06-26 21:58:35,房山区,东城区,35.4,11.5
2024-06-24 11:11:48,2024-06-24 12:19:48,西城区,海淀区,35.3,11.3
2024-06-15 20:38:21,2024-06-15 21:02:21,丰台区,房山区,42.4,14.5
2024-06-19 10:10:14,2024-06-19 10:41:14,房山区,丰台区,49.5,17.6
2024-06-18 00:34:34,2024-06-18 01:00:34,房山区,朝阳区,30.6,8.8
2024-06-02 19:56:20,2024-06-02 20:06:20,顺义区,房山区,17.3,3.6
2024-06-11 07:05:48,2024-06-11 07:16:48,海淀区,海淀区,24.4,7.6
2024-06-04 08:06:08,2024-06-04 08:31:08,昌平区,朝阳区,45.6,15.7
2024-06-05 19:06:12,2024-06-05 19:16:12,东城区,大兴区,26.4,7.7
2024-06-04 17:32:48,2024-06-04 17:54:48,海淀区,房山区,36.0,11.0
2024-06-03 08:29:32,2024-06-03 08:38:32,海淀区,石景山区,19.1,4.9
2024-06-04 17:38:06,2024-06-04 17:41:06,石景山区,海淀区,16.2,1.0
2024-06-06 11:44:42,2024-06-06 12:08:42,昌平区,西城区,38.6,12.4
2024-06-16 13:01:54,2024-06-16 13:23:54,西城区,房山区,30.4,8.9
2024-06-25 21:55:39,2024-06-25 22:01:39,西城区,石景山区,15.4,3.7
2024-06-24 18:09:07,2024-06-24 18:26:07,大兴区,大兴区,23.8,5.7
2024-06-10 18:03:35,2024-06-10 18:26:35,朝阳区,西城区,28.0,8.5
2024-06-08 17:02:12,2024-06-08 17:21:12,朝阳区,西城区,30.0,10.2
2024-06-19 12:02:45,2024-06-19 12:21:45,通州区,东城区,33.1,10.0
2024-06-29 12:54:45,2024-06-29 13:16:45,海淀区,海淀区,31.6,9.6
2024-06-17 14:07:46,2024-06-17 14:15:46,海淀区,大兴区,20.1,4.5
2024-06-22 13:25:25,2024-06-22 13:43:25,东城区,昌平区,22.9,6.3
2024-06-28 15:49:32,2024-06-28 16:13:32,东城区,房山区,36.1,11.8
2024-06-17 19:04:29,2024-06-17 19:19:29,东城区,丰台区,30.1,8.9
2024-06-27 18:30:00,2024-06-27 19:17:00,海淀区,丰台区,36.7,13.2
2024-06-27 14:23:42,2024-06-27 14:26:42,海淀区,海淀区,16.6,1.0
2024-06-06 14:12:30,2024-06-06 14:30:30,朝阳区,门头沟区,39.3,13.6
2024-06-15 17:23:59,2024-06-15 17:26:59,东城区,顺义区,14.6,2.0
2024-07-01 14:11:06,2024-07-01 14:41:06,西城区,西城区,53.2,19.1
2024-06-08 11:15:23,2024-06-08 11:32:23,大兴区,顺义区,27.9,9.2
2024-06-16 12:28:27,2024-06-16 12:45:27,昌平区,西城区,30.5,9.0
2024-06-18 11:10:17,2024-06-18 11:36:17,东城区,通州区,42.6,14.0
2024-06-05 12:26:12,2024-06-05 13:10:12,朝阳区,东城区,45.8,16.5
2024-06-13 13:58:00,2024-06-13 14:11:00,通州区,海淀区,25.8,6.6
2024-06-24 16:19:50,2024-06-24 16:30:50,通州区,通州区,31.8,10.0
2024-07-01 08:50:10,2024-07-01 08:57:10,大兴区,大兴区,21.9,4.8
2024-06-24 09:50:22,2024-06-24 10:16:22,朝阳区,西城区,32.8,10.6
2024-06-08 18:23:24,2024-06-08 18:36:24,海淀区,东城区,19.9,4.1
2024-06-10 13:18:44,2024-06-10 14:17:44,昌平区,房山区,55.2,20.7
2024-06-05 06:42:16,2024-06-05 06:46:16,西城区,大兴区,16.0,1.7
2024-06-25 09:07:33,2024-06-25 09:22:33,海淀区,石景山区,30.5,8.5
2024-06-17 04:45:28,2024-06-17 04:53:28,朝阳区,大兴区,18.5,4.9
2024-06-13 07:05:34,2024-06-13 07:15:34,海淀区,昌平区,20.5,4.5
2024-06-28 12:30:49,2024-06-28 12:43:49,丰台区,昌平区,33.5,10.2
2024-06-17 13:13:33,2024-06-17 13:31:33,朝阳区,丰台区,27.6,7.9
2024-06-15 13:18:40,2024-06-15 13:45:40,石景山区,通州区,46.5,17.2
2024-06-07 07:59:44,2024-06-07 08:13:44,东城区,通州区,22.2,6.7
2024-06-22 15:55:47,2024-06-22 16:13:47,海淀区,石景山区,28.0,9.5
2024-06-15 23:03:18,2024-06-15 23:17:18,房山区,昌平区,23.8,6.2
2024-06-12 15:06:24,2024-06-12 15:20:24,丰台区,西城区,25.2,7.9
2024-06-07 03:16:48,2024-06-07 03:23:48,房山区,海淀区,20.2,4.9
2024-06-22 12:06:29,2024-06-22 12:11:29,朝阳区,石景山区,14.5,2.2
2024-06-19 08:04:30,2024-06-19 08:12:30,门头沟区,房山区,13.1,2.9
2024-06-28 07:47:03,2024-06-28 07:58:03,西城区,门头沟区,22.5,6.6
2024-06-21 13:24:15,2024-06-21 13:27:15,通州区,门头沟区,14.5,1.0
2024-06-22 17:26:25,2024-06-22 17:41:25,丰台区,房山区,26.6,8.0
2024-06-10 13:44:34,2024-06-10 14:00:34,通州区,通州区,35.0,11.5
2024-06-18 10:55:10,2024-06-18 11:04:10,东城区,朝阳区,19.6,5.2
2024-06-29 09:02:57,2024-06-29 09:13:57,丰台区,丰台区,26.7,7.2
2024-06-18 00:27:21,2024-06-18 00:38:21,通州区,朝阳区,24.1,6.4
2024-06-30 17:56:44,2024-06-30 18:30:44,朝阳区,朝阳区,30.9,8.6
2024-06-02 23:20:58,2024-06-03 00:51:58,海淀区,昌平区,45.3,15.1
2024-06-27 17:54:25,2024-06-27 18:11:25,东城区,门头沟区,27.3,8.5
2024-06-04 17:39:33,2024-06-04 18:46:33,丰台区,西城区,35.3,11.2
2024-06-15 23:37:06,2024-06-15 23:43:06,昌平区,海淀区,15.0,3.5
2024-06-13 23:22:04,2024-06-13 23:46:04,石景山区,顺义区,32.5,11.2
2024-06-14 12:41:25,2024-06-14 12:59:25,东城区,通州区,29.7,9.3
2024-06-10 15:01:44,2024-06-10 15:25:44,西城区,大兴区,30.0,9.6
2024-06-21 08:20:31,2024-06-21 08:27:31,大兴区,大兴区,16.8,1.9
2024-06-19 11:33:46,2024-06-19 11:36:46,海淀区,房山区,15.5,1.0
2024-06-22 19:24:42,2024-06-22 19:36:42,丰台区,昌平区,21.6,6.5
2024-06-10 18:47:59,2024-06-10 18:55:59,西城区,门头沟区,17.8,3.8
2024-06-26 11:23:25,2024-06-26 11:44:25,西城区,顺义区,35.1,10.7
2024-06-19 16:05:50,2024-06-19 16:08:50,通州区,丰台区,13.1,1.0
2024-06-22 20:16:59,2024-06-22 20:19:59,朝阳区,房山区,14.0,1.0
2024-06-11 07:41:29,2024-06-11 08:13:29,顺义区,西城区,28.6,8.9
2024-06-14 10:37:43,2024-06-14 11:11:43,石景山区,丰台区,36.4,12.7
2024-06-30 12:12:22,2024-06-30 12:22:22,门头沟区,丰台区,21.2,6.3
2024-06-12 05:59:58,2024-06-12 06:04:58,通州区,西城区,15.4,3.7
2024-06-28 10:37:25,2024-06-28 11:28:25,房山区,西城区,46.9,16.2
2024-06-13 12:10:48,2024-06-13 12:23:48,朝阳区,通州区,27.9,9.2
2024-06-21 13:14:06,2024-06-21 13:17:06,东城区,海淀区,14.4,1.0
2024-06-18 09:04:35,2024-06-18 09:33:35,西城区,门头沟区,35.7,12.5
2024-06-29 21:28:56,2024-06-29 21:38:56,西城区,海淀区,24.4,7.4
2024-06-26 14:08:20,2024-06-26 14:49:20,海淀区,朝阳区,31.8,9.7
2024-06-02 09:36:23,2024-06-02 09:54:23,朝阳区,东城区,28.8,7.9
2024-06-02 13:11:50,2024-06-02 13:45:50,昌平区,朝阳区,40.9,14.9
2024-06-28 19:17:24,2024-06-28 19:20:24,东城区,昌平区,17.6,1.0
2024-06-12 12:17:29,2024-06-12 12:34:29,东城区,石景山区,27.9,8.2
2024-06-08 12:13:37,2024-06-08 12:40:37,顺义区,房山区,48.4,16.4
2024-06-29 12:19:47,2024-06-29 12:55:47,昌平区,顺义区,33.3,11.8
2024-06-18 09:26:50,2024-06-18 09:39:50,东城区,丰台区,23.2,7.3
2024-06-08 15:06:20,2024-06-08 15:26:20,丰台区,门头沟区,37.6,11.9
2024-06-05 13:51:39,2024-06-05 14:20:39,朝阳区,西城区,46.5,16.2
2024-06-22 15:04:35,2024-06-22 15:07:35,朝阳区,房山区,15.6,1.1
2024-06-13 13:36:26,2024-06-13 14:19:26,丰台区,丰台区,46.4,16.6
2024-06-08 12:16:16,2024-06-08 12:19:16,朝阳区,朝阳区,14.3,1.0
2024-06-08 12:26:34,2024-06-08 12:33:34,丰台区,房山区,18.4,5.1
2024-06-13 14:03:30,2024-06-13 14:06:30,西城区,昌平区,14.2,1.0
2024-06-27 12:40:11,2024-06-27 12:57:11,朝阳区,丰台区,29.2,8.6
2024-06-02 11:06:54,2024-06-02 11:31:54,房山区,丰台区,29.0,8.2
2024-07-01 15:29:17,2024-07-01 15:47:17,海淀区,顺义区,38.2,13.4
2024-06-29 18:53:24,2024-06-29 19:31:24,通州区,顺义区,38.0,12.3
2024-06-20 18:26:14,2024-06-20 18:46:14,昌平区,昌平区,35.1,10.9
2024-06-28 13:11:05,2024-06-28 13:22:05,顺义区,通州区,28.4,7.8
2024-06-04 15:39:37,2024-06-04 16:13:37,朝阳区,海淀区,44.5,16.7
2024-06-09 09:45:55,2024-06-09 10:03:55,西城区,大兴区,29.4,8.2
2024-06-07 14:34:18,2024-06-07 14:47:18,顺义区,房山区,21.0,6.2
2024-06-03 11:38:18,2024-06-03 11:51:18,东城区,房山区,29.4,8.1
2024-06-15 15:09:33,2024-06-15 15:20:33,海淀区,昌平区,19.8,5.1
2024-06-09 15:13:26,2024-06-09 15:40:26,海淀区,石景山区,34.9,11.9
2024-06-26 07:16:57,2024-06-26 07:19:57,海淀区,石景山区,15.1,1.0
2024-06-07 13:55:52,2024-06-07 14:21:52,顺义区,东城区,38.9,12.2
2024-06-29 09:33:32,2024-06-29 09:36:32,朝阳区,房山区,16.3,1.0
2024-06-05 05:41:37,2024-06-05 05:56:37,通州区,海淀区,33.1,9.7
2024-06-11 08:28:40,2024-06-11 09:03:40,东城区,西城区,29.3,8.7
2024-06-10 13:48:09,2024-06-10 13:51:09,东城区,房山区,17.8,1.0
2024-06-02 16:47:05,2024-06-02 17:00:05,朝阳区,昌平区,25.0,8.1
2024-06-12 13:18:25,2024-06-12 13:46:25,石景山区,大兴区,45.1,14.8
2024-06-18 17:35:25,2024-06-18 17:44:25,海淀区,石景山区,23.9,6.7
2024-06-21 13:34:41,2024-06-21 13:46:41,西城区,房山区,32.6,9.4
2024-06-01 11:27:30,2024-06-01 11:50:30,朝阳区,门头沟区,35.9,11.9
2024-06-25 17:44:44,2024-06-25 18:12:44,石景山区,朝阳区,29.8,9.7
2024-06-29 13:27:30,2024-06-29 13:30:30,顺义区,昌平区,16.6,1.0
2024-06-28 09:13:48,2024-06-28 09:27:48,西城区,东城区,29.6,8.3
2024-06-20 16:43:37,2024-06-20 16:51:37,门头沟区,丰台区,22.7,5.5
2024-06-17 08:29:27,2024-06-17 08:52:27,朝阳区,丰台区,48.7,16.9
2024-06-01 11:03:54,2024-06-01 11:27:54,西城区,通州区,40.6,13.6
2024-06-19 13:47:33,2024-06-19 14:03:33,海淀区,丰台区,37.1,11.4
2024-06-25 17:56:40,2024-06-25 18:12:40,丰台区,房山区,27.0,8.1
2024-06-10 11:42:33,2024-06-10 12:46:33,朝阳区,海淀区,56.4,21.5
2024-06-17 18:03:10,2024-06-17 18:17:10,东城区,朝阳区,21.2,4.5
2024-06-14 13:57:04,2024-06-14 14:12:04,西城区,昌平区,30.2,9.6
2024-06-22 11:11:27,2024-06-22 11:14:27,大兴区,东城区,16.2,1.0
2024-06-23 13:05:52,2024-06-23 13:16:52,房山区,朝阳区,21.9,5.5
2024-06-12 15:28:39,2024-06-12 16:26:39,海淀区,通州区,41.8,13.8
2024-06-14 14:35:59,2024-06-14 14:43:59,石景山区,东城区,13.8,2.7
2024-06-16 11:14:14,2024-06-16 11:36:14,西城区,丰台区,33.3,10.8
2024-06-07 20:29:01,2024-06-07 20:56:01,东城区,丰台区,33.3,11.7
2024-06-19 09:34:41,2024-06-19 09:56:41,顺义区,大兴区,33.3,10.1
2024-06-11 17:44:17,2024-06-11 17:55:17,丰台区,房山区,28.1,9.3
2024-06-14 12:29:04,2024-06-14 12:53:04,朝阳区,朝阳区,50.4,17.7
2024-06-29 17:39:16,2024-06-29 18:03:16,西城区,海淀区,36.8,12.2
2024-06-26 11:54:51,2024-06-26 12:06:51,西城区,西城区,24.1,6.2
2024-06-02 07:24:27,2024-06-02 07:40:27,顺义区,丰台区,28.8,8.8
2024-06-26 13:01:16,2024-06-26 13:16:16,门头沟区,丰台区,25.9,7.0
2024-06-19 13:57:44,2024-06-19 14:09:44,朝阳区,海淀区,25.0,7.1
2024-06-12 17:44:33,2024-06-12 17:50:33,东城区,石景山区,20.3,4.3
2024-06-04 16:46:35,2024-06-04 17:02:35,顺义区,房山区,30.8,8.7
2024-06-10 15:03:18,2024-06-10 15:23:18,大兴区,通州区,28.3,9.3
2024-06-13 13:04:59,2024-06-13 13:49:59,门头沟区,大兴区,56.7,20.1
2024-06-22 08:44:32,2024-06-22 09:08:32,东城区,门头沟区,41.2,13.2
2024-06-27 03:29:18,2024-06-27 03:53:18,东城区,石景山区,34.5,12.0
2024-06-19 11:20:42,2024-06-19 11:32:42,海淀区,海淀区,25.0,6.9
2024-06-22 11:44:27,2024-06-22 12:13:27,西城区,通州区,39.4,13.6
2024-06-03 08:39:18,2024-06-03 08:45:18,石景山区,海淀区,17.5,3.8
2024-06-21 19:53:45,2024-06-21 19:56:45,通州区,丰台区,16.3,1.0
2024-06-07 11:54:04,2024-06-07 12:02:04,朝阳区,东城区,20.4,5.3
2024-06-13 17:29:34,2024-06-13 17:38:34,朝阳区,朝阳区,22.5,5.0
2024-06-24 12:45:03,2024-06-24 12:48:03,丰台区,昌平区,15.7,1.0
2024-06-24 17:47:33,2024-06-24 18:27:33,西城区,海淀区,36.9,11.9
2024-06-15 15:01:47,2024-06-15 15:11:47,朝阳区,石景山区,22.3,5.2
2024-06-17 19:15:53,2024-06-17 19:22:53,通州区,石景山区,18.8,3.7
2024-06-11 15:01:25,2024-06-11 15:28:25,海淀区,朝阳区,40.3,13.3
2024-06-20 15:53:26,2024-06-20 16:01:26,海淀区,丰台区,19.2,4.1
2024-06-06 18:35:02,2024-06-06 20:06:02,丰台区,海淀区,49.4,17.3
2024-06-05 22:33:39,2024-06-05 23:13:39,昌平区,大兴区,52.3,18.6
2024-06-11 14:36:04,2024-06-11 14:49:04,朝阳区,丰台区,38.3,12.3
2024-06-11 17:00:33,2024-06-11 17:29:33,东城区,丰台区,46.2,15.5
2024-06-24 20:57:19,2024-06-24 21:14:19,丰台区,大兴区,34.6,11.5
2024-06-03 09:52:27,2024-06-03 09:55:27,朝阳区,海淀区,13.2,1.0
2024-06-30 10:58:01,2024-06-30 11:16:01,石景山区,丰台区,29.7,8.2
2024-06-01 19:18:35,2024-06-01 19:40:35,通州区,昌平区,28.5,9.2
2024-06-19 12:05:29,2024-06-19 12:15:29,丰台区,石景山区,22.2,5.2
2024-06-13 13:49:05,2024-06-13 13:58:05,海淀区,西城区,18.9,5.1
2024-06-07 21:17:41,2024-06-07 21:44:41,朝阳区,丰台区,52.8,18.5
2024-06-21 19:28:36,2024-06-21 19:31:36,通州区,大兴区,17.4,1.0
2024-06-22 12:55:25,2024-06-22 13:05:25,海淀区,昌平区,19.2,5.1
2024-07-01 15:50:58,2024-07-01 15:54:58,朝阳区,石景山区,17.8,2.1
2024-06-16 18:04:18,2024-06-16 18:20:18,朝阳区,通州区,30.0,9.0
2024-06-23 11:14:29,2024-06-23 11:38:29,朝阳区,丰台区,33.0,11.3
2024-07-01 07:53:51,2024-07-01 08:34:51,西城区,朝阳区,51.0,19.2
2024-06-17 15:31:55,2024-06-17 16:07:55,大兴区,西城区,28.6,9.0
2024-06-23 11:57:06,2024-06-23 12:17:06,房山区,顺义区,23.2,7.2
2024-06-07 07:09:08,2024-06-07 07:15:08,朝阳区,顺义区,17.8,5.0
2024-06-20 17:18:01,2024-06-20 17:28:01,丰台区,昌平区,22.7,5.9
2024-06-01 16:52:33,2024-06-01 17:19:33,西城区,海淀区,43.7,14.9
2024-06-19 21:52:19,2024-06-19 22:29:19,丰台区,东城区,41.8,14.6
2024-06-26 02:06:07,2024-06-26 02:14:07,海淀区,朝阳区,23.3,6.2
2024-06-06 08:32:02,2024-06-06 08:44:02,西城区,门头沟区,22.6,5.1
2024-06-28 05:13:50,2024-06-28 05:17:50,顺义区,丰台区,16.0,1.0
2024-06-23 11:30:22,2024-06-23 11:34:22,朝阳区,房山区,16.8,3.0
2024-06-11 19:42:22,2024-06-11 20:00:22,东城区,昌平区,21.6,5.9
2024-06-12 12:41:44,2024-06-12 12:55:44,东城区,丰台区,32.5,10.1
2024-06-30 09:56:01,2024-06-30 10:00:01,通州区,房山区,17.0,2.2
2024-06-01 15:33:07,2024-06-01 16:13:07,石景山区,通州区,44.6,15.4
2024-06-01 15:40:49,2024-06-01 15:51:49,朝阳区,丰台区,18.2,4.0
2024-06-10 20:26:03,2024-06-10 20:50:03,海淀区,房山区,36.5,11.4
2024-06-02 15:06:17,2024-06-02 15:31:17,东城区,顺义区,40.3,13.3
2024-06-15 13:28:00,2024-06-15 13:34:00,西城区,顺义区,15.5,3.9
2024-06-19 00:30:08,2024-06-19 00:53:08,顺义区,石景山区,37.0,12.9
2024-06-16 07:07:36,2024-06-16 07:20:36,大兴区,昌平区,19.7,4.4
2024-06-06 15:23:12,2024-06-06 15:48:12,门头沟区,西城区,29.4,8.4
2024-06-10 11:43:30,2024-06-10 12:49:30,顺义区,通州区,37.2,12.1
2024-06-29 18:38:26,2024-06-29 18:47:26,海淀区,海淀区,17.4,4.9
2024-06-28 08:54:54,2024-06-28 09:10:54,房山区,顺义区,33.0,10.2
2024-06-18 18:25:43,2024-06-18 18:29:43,西城区,海淀区,14.6,1.2
2024-06-17 08:33:33,2024-06-17 08:46:33,丰台区,石景山区,22.7,5.5
2024-06-20 19:26:19,2024-06-20 19:29:19,房山区,海淀区,15.4,1.2
2024-06-03 08:29:15,2024-06-03 08:39:15,顺义区,石景山区,25.5,8.1
2024-06-03 15:03:19,2024-06-03 15:11:19,门头沟区,海淀区,18.6,4.7
2024-06-18 11:45:49,2024-06-18 11:59:49,朝阳区,通州区,31.9,9.2
2024-06-03 19:05:58,2024-06-03 19:21:58,西城区,房山区,20.1,4.6
2024-06-20 13:07:30,2024-06-20 13:32:30,顺义区,大兴区,33.0,10.5
2024-06-07 10:12:55,2024-06-07 10:24:55,昌平区,西城区,25.1,7.9
2024-06-02 12:42:57,2024-06-02 13:08:57,通州区,海淀区,38.9,13.8
2024-06-07 07:17:07,2024-06-07 07:48:07,东城区,通州区,43.3,15.7
2024-06-24 08:11:52,2024-06-24 09:24:52,通州区,西城区,48.6,18.1
2024-06-28 08:00:51,2024-06-28 08:50:51,门头沟区,东城区,41.3,13.9
2024-06-11 09:41:52,2024-06-11 09:44:52,门头沟区,西城区,16.6,1.0
2024-06-16 12:56:01,2024-06-16 13:18:01,大兴区,房山区,26.8,6.9
2024-06-29 16:35:11,2024-06-29 17:01:11,昌平区,顺义区,36.2,11.3
2024-06-21 22:18:13,2024-06-21 22:31:13,朝阳区,丰台区,24.1,6.2
2024-06-24 13:57:26,2024-06-24 14:11:26,海淀区,海淀区,32.1,10.4
2024-06-07 16:35:38,2024-06-07 16:44:38,海淀区,东城区,23.5,5.4
2024-06-20 17:22:00,2024-06-20 17:38:00,西城区,房山区,16.0,4.1
2024-06-28 13:36:51,2024-06-28 13:43:51,东城区,大兴区,20.2,5.6
2024-06-13 20:36:42,2024-06-13 20:39:42,朝阳区,大兴区,14.0,1.0
2024-06-18 19:27:57,2024-06-18 19:38:57,石景山区,石景山区,20.5,4.2
2024-07-01 18:45:26,2024-07-01 18:48:26,通州区,通州区,14.3,1.0
2024-06-14 13:18:15,2024-06-14 13:21:15,朝阳区,朝阳区,15.3,1.0
2024-06-13 14:58:58,2024-06-13 15:17:58,朝阳区,朝阳区,46.3,15.4
2024-06-08 11:32:05,2024-06-08 11:40:05,朝阳区,房山区,18.3,4.1
2024-06-09 12:45:42,2024-06-09 12:57:42,大兴区,顺义区,24.9,7.9
2024-06-25 18:16:19,2024-06-25 18:30:19,大兴区,朝阳区,27.1,9.0
2024-06-19 18:54:12,2024-06-19 19:37:12,朝阳区,海淀区,34.0,10.0
2024-06-22 09:05:52,2024-06-22 09:44:52,朝阳区,海淀区,29.5,8.1
2024-06-18 11:09:20,2024-06-18 11:12:20,通州区,东城区,13.5,1.0
2024-06-07 11:03:35,2024-06-07 11:13:35,西城区,房山区,28.0,8.0
2024-06-22 12:56:37,2024-06-22 13:32:37,丰台区,门头沟区,50.1,17.9
2024-06-25 12:03:45,2024-06-25 12:12:45,昌平区,东城区,19.4,3.8
2024-06-17 17:46:07,2024-06-17 18:04:07,东城区,顺义区,27.2,8.2
2024-06-14 21:27:20,2024-06-14 22:19:20,海淀区,通州区,41.2,13.7
2024-06-20 19:49:16,2024-06-20 20:11:16,西城区,顺义区,35.3,10.8
2024-06-06 12:45:55,2024-06-06 12:53:55,通州区,石景山区,17.8,2.7
2024-06-28 16:15:57,2024-06-28 16:26:57,西城区,西城区,15.7,3.4
2024-06-29 07:26:07,2024-06-29 07:39:07,丰台区,丰台区,20.2,5.4
2024-06-20 19:38:05,2024-06-20 20:05:05,丰台区,朝阳区,33.8,10.9
2024-06-20 10:31:08,2024-06-20 10:58:08,顺义区,丰台区,23.4,7.0
2024-06-20 06:03:56,2024-06-20 06:06:56,海淀区,门头沟区,16.3,2.4
2024-06-20 16:54:52,2024-06-20 17:09:52,朝阳区,通州区,22.6,6.7
2024-06-07 14:38:49,2024-06-07 14:52:49,朝阳区,朝阳区,23.5,7.2
2024-06-26 19:40:41,2024-06-26 19:52:41,海淀区,石景山区,17.3,3.7
2024-06-16 11:54:13,2024-06-16 12:10:13,大兴区,石景山区,24.1,6.8
2024-06-26 09:26:53,2024-06-26 10:23:53,东城区,大兴区,39.2,13.7
2024-06-02 05:52:43,2024-06-02 06:13:43,西城区,石景山区,40.6,13.9
2024-06-15 09:31:00,2024-06-15 09:48:00,西城区,门头沟区,27.8,8.0
2024-06-10 09:51:19,2024-06-10 10:00:19,丰台区,通州区,28.5,7.7
2024-06-12 13:33:49,2024-06-12 13:51:49,朝阳区,顺义区,31.9,10.4
2024-07-01 09:51:04,2024-07-01 10:04:04,大兴区,东城区,22.9,5.9
2024-06-01 18:03:37,2024-06-01 18:09:37,朝阳区,通州区,13.9,2.0
2024-06-20 13:58:14,2024-06-20 14:16:14,东城区,昌平区,39.9,13.9
2024-06-08 18:32:43,2024-06-08 19:02:43,海淀区,海淀区,45.0,16.0
2024-06-25 17:46:37,2024-06-25 18:18:37,海淀区,顺义区,40.7,14.7
2024-06-11 00:13:20,2024-06-11 00:33:20,昌平区,朝阳区,27.0,8.9
2024-06-08 14:07:20,2024-06-08 14:20:20,海淀区,海淀区,34.4,11.3
2024-06-06 11:56:30,2024-06-06 12:23:30,朝阳区,房山区,24.9,7.5
2024-07-01 10:08:46,2024-07-01 10:26:46,丰台区,门头沟区,25.5,6.6
2024-06-05 17:23:48,2024-06-05 18:03:48,海淀区,昌平区,39.2,13.3
2024-06-01 18:47:26,2024-06-01 18:52:26,东城区,昌平区,18.9,4.6
2024-06-16 17:39:51,2024-06-16 18:07:51,昌平区,房山区,38.9,12.9
2024-06-02 16:28:05,2024-06-02 16:58:05,朝阳区,东城区,31.4,9.3
2024-06-26 12:30:39,2024-06-26 12:37:39,昌平区,石景山区,16.8,4.6
2024-06-14 17:12:15,2024-06-14 17:47:15,东城区,西城区,36.6,12.2
